id,date,time,field,away_team_id,home_team_id,week,division,status,away_score,home_score
g-0351,2027-06-24,17:45,"Riverfront Park, Diamond 2",deerfield-halverson,jefferson-lipshetz,4,U14,scheduled,,
g-0352,2027-06-24,19:15,"Riverfront Park, Diamond 2",deerfield-halverson,jefferson-lipshetz,4,U14,scheduled,,
g-0353,2027-06-24,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",oregon-black-hubert,verona-wildcats-brooks,4,U14,scheduled,,
g-0354,2027-06-24,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",oregon-black-hubert,verona-wildcats-brooks,4,U14,scheduled,,
g-0355,2027-06-24,17:45,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",marshall-fisher,deerfield-fankhauser,4,U14,scheduled,,
g-0356,2027-06-24,19:15,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",marshall-fisher,deerfield-fankhauser,4,U14,scheduled,,
g-0357,2027-06-24,17:45,"DeForest Athletic Complex - Kwik Trip 6751 River Rd, DeForest, WI 53532",siren-softball-roe,windsor-heat-inferno-prusakiewicz,4,U14,scheduled,,
g-0358,2027-06-24,19:15,"DeForest Athletic Complex - Kwik Trip 6751 River Rd, DeForest, WI 53532",siren-softball-roe,windsor-heat-inferno-prusakiewicz,4,U14,scheduled,,
g-0359,2027-06-24,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",east-madison-mueller,edgerton-ducher,4,U14,scheduled,,
g-0360,2027-06-24,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",east-madison-mueller,edgerton-ducher,4,U14,scheduled,,
g-0361,2027-06-24,17:45,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",fort-jbs-unate,watertown-thunder-hisel,4,U14,scheduled,,
g-0362,2027-06-24,19:15,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",fort-jbs-unate,watertown-thunder-hisel,4,U14,scheduled,,
g-0363,2027-06-24,17:45,100 S Wuthering Hills Dr Janesville Wi 53546,janesville-cougars-forrest,janesville-cyclones-forest,4,U14,scheduled,,
g-0364,2027-06-24,19:15,100 S Wuthering Hills Dr Janesville Wi 53546,janesville-cougars-forrest,janesville-cyclones-forest,4,U14,scheduled,,
g-0365,2027-06-24,17:45,"504 Declark St Beaver Dam, WI 53916",columbus-firebirds-berget,bdybs-juniors-gold-pogorelec,4,U14,scheduled,,
g-0366,2027-06-24,19:15,"504 Declark St Beaver Dam, WI 53916",columbus-firebirds-berget,bdybs-juniors-gold-pogorelec,4,U14,scheduled,,
g-0367,2027-06-28,18:00,"Ihde Field 810 Morgan St. - Clyman, WI 53016",bdybs-gold-cederna,clyman-quest,5,U10,scheduled,,
g-0368,2027-06-28,19:30,"Ihde Field 810 Morgan St. - Clyman, WI 53016",bdybs-gold-cederna,clyman-quest,5,U10,scheduled,,
g-0369,2027-06-28,18:00,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",milton-wildcats-lanser,oregon-black-sweeny,5,U10,scheduled,,
g-0370,2027-06-28,19:30,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",milton-wildcats-lanser,oregon-black-sweeny,5,U10,scheduled,,
g-0371,2027-06-28,18:00,"LakeView Park 1001 North St. Beaver Dam, WI 53916",columbus-firebirds-guerrero,bd-tornados-gold-schaalma,5,U10,scheduled,,
g-0372,2027-06-28,19:30,"LakeView Park 1001 North St. Beaver Dam, WI 53916",columbus-firebirds-guerrero,bd-tornados-gold-schaalma,5,U10,scheduled,,
g-0373,2027-06-28,18:00,"Converse Park 408 Best Built Pkwy Marshall, WI",marshall-altenberger,marshall-sellnow-nate-kleinschmidt,5,U10,scheduled,,
g-0374,2027-06-28,19:30,"Converse Park 408 Best Built Pkwy Marshall, WI",marshall-altenberger,marshall-sellnow-nate-kleinschmidt,5,U10,scheduled,,
g-0375,2027-06-28,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",watertown-thunder-kleine,lm-rec-blm-boettcher,5,U10,scheduled,,
g-0376,2027-06-28,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",watertown-thunder-kleine,lm-rec-blm-boettcher,5,U10,scheduled,,
g-0377,2027-06-28,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",johnson-creek-bluejays-goulet,lm-rec-blm-white,5,U10,scheduled,,
g-0378,2027-06-28,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",johnson-creek-bluejays-goulet,lm-rec-blm-white,5,U10,scheduled,,
g-0379,2027-06-28,18:00,Jefferson River Front Park,jefferson-pratt,jefferson-messman,5,U10,scheduled,,
g-0380,2027-06-28,19:30,Jefferson River Front Park,jefferson-pratt,jefferson-messman,5,U10,scheduled,,
g-0381,2027-06-28,18:00,Fort Atkinson High School 925 Lexington Blvd,deerfield-judkins,fort-jbs-starks,5,U10,scheduled,,
g-0382,2027-06-28,19:30,Fort Atkinson High School 925 Lexington Blvd,deerfield-judkins,fort-jbs-starks,5,U10,scheduled,,
g-0383,2027-06-28,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-1-sheahan,waunakee-purple-hoffman,5,U10,scheduled,,
g-0384,2027-06-28,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-1-sheahan,waunakee-purple-hoffman,5,U10,scheduled,,
g-0385,2027-06-28,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-white-schneider,waunakee-2-hoffmann,5,U10,scheduled,,
g-0386,2027-06-28,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-white-schneider,waunakee-2-hoffmann,5,U10,scheduled,,
g-0387,2027-06-28,18:00,"Waunakee High School 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,wauankee-4-koga,5,U10,scheduled,,
g-0388,2027-06-28,19:30,"Waunakee High School 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,wauankee-4-koga,5,U10,scheduled,,
g-0389,2027-06-28,18:00,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",cg-navy-waltz,windsor-heat-ignite-grundahl,5,U10,scheduled,,
g-0390,2027-06-28,19:30,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",cg-navy-waltz,windsor-heat-ignite-grundahl,5,U10,scheduled,,
g-0391,2027-06-28,18:00,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",east-madison-kratz,cg-white-nelson,5,U10,scheduled,,
g-0392,2027-06-28,19:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",east-madison-kratz,cg-white-nelson,5,U10,scheduled,,
g-0393,2027-06-28,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-zimmermann,columbus-red-simerson,5,U10,scheduled,,
g-0394,2027-06-28,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-zimmermann,columbus-red-simerson,5,U10,scheduled,,
g-0395,2027-06-28,18:00,"Cambridge High School - 403 Blue Jay Way, Cambridge",oregon-orange-hegg,cambridge-white-johnson,5,U10,scheduled,,
g-0396,2027-06-28,19:30,"Cambridge High School - 403 Blue Jay Way, Cambridge",oregon-orange-hegg,cambridge-white-johnson,5,U10,scheduled,,
g-0397,2027-06-28,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wisconsin-outlawz-travis,waunakee-riek,5,U10 USA,scheduled,,
g-0398,2027-06-28,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wisconsin-outlawz-travis,waunakee-riek,5,U10 USA,scheduled,,
g-0399,2027-06-28,18:00,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",rock-river-stix-pryne,edgerton-bilhorn,5,U10 USA,scheduled,,
g-0400,2027-06-28,19:30,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",rock-river-stix-pryne,edgerton-bilhorn,5,U10 USA,scheduled,,
g-0401,2027-06-29,17:45,Brandt Quirk,farmington-flames,watertown-thunder-blue-johnson,5,U12,scheduled,,
g-0402,2027-06-29,19:15,Brandt Quirk,farmington-flames,watertown-thunder-blue-johnson,5,U12,scheduled,,
g-0403,2027-06-29,17:45,"East Madison Little League; 1010 North St, Madison, WI 53704",oregon-orange-madden,east-madison-muir,5,U12,scheduled,,
g-0404,2027-06-29,19:15,"East Madison Little League; 1010 North St, Madison, WI 53704",oregon-orange-madden,east-madison-muir,5,U12,scheduled,,
g-0405,2027-06-29,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-hand,5,U12,scheduled,,
g-0406,2027-06-29,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-hand,5,U12,scheduled,,
g-0407,2027-06-29,17:45,"Converse Park 408 Best Built Pkwy Marshall, WI",milton-wildcats-popp,marshall-peterson,5,U12,scheduled,,
g-0408,2027-06-29,19:15,"Converse Park 408 Best Built Pkwy Marshall, WI",milton-wildcats-popp,marshall-peterson,5,U12,scheduled,,
g-0409,2027-06-29,17:45,"Ihde Field 810 Morgan St. Clyman, WI 53016",janesville-cyclones-klemencic,clyman-niemuth,5,U12,scheduled,,
g-0410,2027-06-29,19:15,"Ihde Field 810 Morgan St. Clyman, WI 53016",janesville-cyclones-klemencic,clyman-niemuth,5,U12,scheduled,,
g-0411,2027-06-29,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",edgerton-black-ames,edgerton-red-knoeck,5,U12,scheduled,,
g-0412,2027-06-29,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",edgerton-black-ames,edgerton-red-knoeck,5,U12,scheduled,,
g-0413,2027-06-29,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",verona-wildcats-borelli,verona-wildcats-beringer,5,U12,scheduled,,
g-0414,2027-06-29,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",verona-wildcats-borelli,verona-wildcats-beringer,5,U12,scheduled,,
g-0415,2027-06-29,17:45,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-telfer,lm-rec-blm-tellefson,5,U12,scheduled,,
g-0416,2027-06-29,19:15,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-telfer,lm-rec-blm-tellefson,5,U12,scheduled,,
g-0417,2027-06-29,17:45,Riverfront Park S. Wisconsin Dr,jefferson-gold-smith,jefferson-maroon-havill,5,U12,scheduled,,
g-0418,2027-06-29,19:15,Riverfront Park S. Wisconsin Dr,jefferson-gold-smith,jefferson-maroon-havill,5,U12,scheduled,,
g-0419,2027-06-29,17:45,Fort Atkinson High School 925 Lexington Blvd,lm-rec-blm-boettcher-2,fort-jbs-grady,5,U12,scheduled,,
g-0420,2027-06-29,19:15,Fort Atkinson High School 925 Lexington Blvd,lm-rec-blm-boettcher-2,fort-jbs-grady,5,U12,scheduled,,
g-0421,2027-06-29,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",milton-wildcats-palan,columbus-firebirds-11u-wiemer,5,U12,scheduled,,
g-0422,2027-06-29,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",milton-wildcats-palan,columbus-firebirds-11u-wiemer,5,U12,scheduled,,
g-0423,2027-06-29,17:45,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",cottage-grove-mordini,sp-savage-hansbro,5,U12,scheduled,,
g-0424,2027-06-29,19:15,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",cottage-grove-mordini,sp-savage-hansbro,5,U12,scheduled,,
g-0425,2027-06-29,17:45,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",deerfield-brobston,siren-softball-ashwill,5,U12,scheduled,,
g-0426,2027-06-29,19:15,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",deerfield-brobston,siren-softball-ashwill,5,U12,scheduled,,
g-0427,2027-06-29,17:45,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",waterloo-skalitzky,johnson-creek-bluejays-toebe,5,U12,scheduled,,
g-0428,2027-06-29,19:15,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",waterloo-skalitzky,johnson-creek-bluejays-toebe,5,U12,scheduled,,
g-0429,2027-06-29,17:45,"504 De Clark St Beaver Dam, WI 53916",columbus-firebirds-rentmeester,bdybs-gold-devitt,5,U12,scheduled,,
g-0430,2027-06-29,19:15,"504 De Clark St Beaver Dam, WI 53916",columbus-firebirds-rentmeester,bdybs-gold-devitt,5,U12,scheduled,,
g-0431,2027-06-29,17:45,"Lakeside Lutheran 231 Woodland Beach Rd Lake Mills, WI 53551",cambridge-rehr,lakeside-dremler,5,U12,scheduled,,
g-0432,2027-06-29,19:15,"Lakeside Lutheran 231 Woodland Beach Rd Lake Mills, WI 53551",cambridge-rehr,lakeside-dremler,5,U12,scheduled,,
g-0433,2027-06-30,18:00,"1001 W Burnett St Beaver Dam, WI 53916",clyman-mcfarland,bd-tornados-panetti,5,U8 Live,scheduled,,
g-0434,2027-06-30,18:00,"Doubledays 4586 Baxter Rd Cottage Grove, WI 53527",marshall-lannoy,wisconsin-outlawz-damon,5,U8 Live,scheduled,,
g-0435,2027-06-30,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-red-farrington,columbus-firebirds-volesky,5,U8 Live,scheduled,,
g-0436,2027-06-30,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",columbus-white-breitsprecker,lm-rec-blm-zimmermann,5,U8 Live,scheduled,,
g-0437,2027-06-30,18:00,Stoughton JV Park,cambridge-becker,stoughton-schroerluke,5,U8 Live,scheduled,,
g-0438,2027-06-30,18:00,"Waubesa Intermediate School Softball Complex 5605 Red Oak Trail McFarland, WI 53558",mcfarland-spartans-white-schuchardt,mcfarland-spartans-blue-mccullick,5,U8 Live,scheduled,,
g-0439,2027-06-30,18:00,"Rotary Park 191 Sandy Beach Rd. Lake Mills, WI 53551",waterloo-hennessy,lm-rec-blm-schultz,5,U8 Live,scheduled,,
g-0440,2027-06-30,17:30,"Deerfield Fireman's Park Softball Field 5, Park Dr, Deerfield, WI 53531",lake-mills-rec-hoffman-colvin-johnson,deerfield-schroedl,5,U8 Mach,scheduled,,
g-0441,2027-06-30,17:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",fort-jbs-scuglik,waterloo-tbd,5,U8 Mach,scheduled,,
g-0442,2027-06-30,17:30,"Johnson Creek High School, 455 Aztalan St. Johnson Creek, WI",clyman-schuett,johnson-creek-bluejays-tbd,5,U8 Mach,scheduled,,
g-0443,2027-06-30,17:30,"504 De Clark St Beaver Dam, WI 53916",jefferson-bente,bdybs-green-kahler,5,U8 Mach,scheduled,,
g-0444,2027-06-30,17:30,"Cambridge High School, 403 Blue Jay Way",marshall-munson,cambridge-klemp,5,U8 Mach,scheduled,,
g-0445,2027-06-30,17:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",stoughton-thompson,cottage-grove-ress,5,U8 Mach,scheduled,,
g-0446,2027-06-30,19:00,Riverfront Park. 729 S. Wisconsin Drive,lake-country-thunder-white-merritt,jefferson-smith,5,uHigh,scheduled,,
g-0447,2027-06-30,19:00,"Independence Park 808 S Wilson Ave, Hartford, WI 53027",columbus-rake,hartford-velocity-lecher,5,uHigh,scheduled,,
g-0448,2027-06-30,19:00,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",verona-wildcats-graber,watertown-thunder-hisel-2,5,uHigh,scheduled,,
g-0449,2027-06-30,19:00,Fort Atkinson High School 925 Lexington Blvd,waterloo-schaumann,fort-jbs-fehrman,5,uHigh,scheduled,,
g-0450,2027-07-01,17:45,"Riverfront Park, Diamond 2",fort-jbs-unate,jefferson-lipshetz,5,U14,scheduled,,
g-0451,2027-07-01,19:15,"Riverfront Park, Diamond 2",fort-jbs-unate,jefferson-lipshetz,5,U14,scheduled,,
g-0452,2027-07-01,17:45,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",windsor-heat-inferno-prusakiewicz,oregon-black-hubert,5,U14,scheduled,,
g-0453,2027-07-01,19:15,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",windsor-heat-inferno-prusakiewicz,oregon-black-hubert,5,U14,scheduled,,
g-0454,2027-07-01,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",siren-softball-roe,edgerton-ducher,5,U14,scheduled,,
g-0455,2027-07-01,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",siren-softball-roe,edgerton-ducher,5,U14,scheduled,,
g-0456,2027-07-01,17:45,"East Madison Little League 1010 North St, Madison, WI 53704",verona-wildcats-brooks,east-madison-mueller,5,U14,scheduled,,
g-0457,2027-07-01,19:15,"East Madison Little League 1010 North St, Madison, WI 53704",verona-wildcats-brooks,east-madison-mueller,5,U14,scheduled,,
g-0458,2027-07-01,17:45,"300 Simonson Blvd, Deerfield, WI 53531",deerfield-fankhauser,deerfield-halverson,5,U14,scheduled,,
g-0459,2027-07-01,19:15,"300 Simonson Blvd, Deerfield, WI 53531",deerfield-fankhauser,deerfield-halverson,5,U14,scheduled,,
g-0460,2027-07-01,17:45,"Converse Park 408 Best Built Pkwy. Marshall, WI",watertown-thunder-hisel,marshall-fisher,5,U14,scheduled,,
g-0461,2027-07-01,19:15,"Converse Park 408 Best Built Pkwy. Marshall, WI",watertown-thunder-hisel,marshall-fisher,5,U14,scheduled,,
g-0462,2027-07-01,17:45,Lakeview Park North St. Beaver Dam,janesville-cyclones-forest,bd-tornados-meyers,5,U14,scheduled,,
g-0463,2027-07-01,19:15,Lakeview Park North St. Beaver Dam,janesville-cyclones-forest,bd-tornados-meyers,5,U14,scheduled,,
g-0464,2027-07-01,17:45,"504 Declark St Beaver Dam, WI 53916",janesville-cougars-forrest,bdybs-juniors-gold-pogorelec,5,U14,scheduled,,
g-0465,2027-07-01,19:15,"504 Declark St Beaver Dam, WI 53916",janesville-cougars-forrest,bdybs-juniors-gold-pogorelec,5,U14,scheduled,,
g-0466,2027-07-01,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",farmington-flames-gates,columbus-firebirds-berget,5,U14,scheduled,,
g-0467,2027-07-01,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",farmington-flames-gates,columbus-firebirds-berget,5,U14,scheduled,,
g-0468,2027-07-05,18:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",clyman-quest,waterloo-zimmermann,6,U10,scheduled,,
g-0469,2027-07-05,19:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",clyman-quest,waterloo-zimmermann,6,U10,scheduled,,
g-0470,2027-07-05,18:00,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",cambridge-blue-becker,oregon-black-sweeny,6,U10,scheduled,,
g-0471,2027-07-05,19:30,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",cambridge-blue-becker,oregon-black-sweeny,6,U10,scheduled,,
g-0472,2027-07-05,18:00,"LakeView Park 1001 North St. Beaver Dam, WI 53916",bdybs-gold-cederna,bd-tornados-gold-schaalma,6,U10,scheduled,,
g-0473,2027-07-05,19:30,"LakeView Park 1001 North St. Beaver Dam, WI 53916",bdybs-gold-cederna,bd-tornados-gold-schaalma,6,U10,scheduled,,
g-0474,2027-07-05,18:00,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-sellnow-nate-kleinschmidt,cg-navy-waltz,6,U10,scheduled,,
g-0475,2027-07-05,19:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-sellnow-nate-kleinschmidt,cg-navy-waltz,6,U10,scheduled,,
g-0476,2027-07-05,18:00,"East Madison Little League 1010 North St, Madison, WI 53704",windsor-heat-ignite-grundahl,east-madison-kratz,6,U10,scheduled,,
g-0477,2027-07-05,19:30,"East Madison Little League 1010 North St, Madison, WI 53704",windsor-heat-ignite-grundahl,east-madison-kratz,6,U10,scheduled,,
g-0478,2027-07-05,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-pratt,lm-rec-blm-white,6,U10,scheduled,,
g-0479,2027-07-05,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-pratt,lm-rec-blm-white,6,U10,scheduled,,
g-0480,2027-07-05,18:00,"South Goodrich Park 700 E High Street Milton, WI 53563",fort-jbs-starks,milton-wildcats-lanser,6,U10,scheduled,,
g-0481,2027-07-05,19:30,"South Goodrich Park 700 E High Street Milton, WI 53563",fort-jbs-starks,milton-wildcats-lanser,6,U10,scheduled,,
g-0482,2027-07-05,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-purple-hoffman,waunakee-white-schneider,6,U10,scheduled,,
g-0483,2027-07-05,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-purple-hoffman,waunakee-white-schneider,6,U10,scheduled,,
g-0484,2027-07-05,18:00,Jefferson River Front Park,lm-rec-blm-boettcher,jefferson-messman,6,U10,scheduled,,
g-0485,2027-07-05,19:30,Jefferson River Front Park,lm-rec-blm-boettcher,jefferson-messman,6,U10,scheduled,,
g-0486,2027-07-05,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,waunakee-2-hoffmann,6,U10,scheduled,,
g-0487,2027-07-05,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,waunakee-2-hoffmann,6,U10,scheduled,,
g-0488,2027-07-05,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-1-sheahan,6,U10,scheduled,,
g-0489,2027-07-05,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-1-sheahan,6,U10,scheduled,,
g-0490,2027-07-05,18:00,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-altenberger,cg-white-nelson,6,U10,scheduled,,
g-0491,2027-07-05,19:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-altenberger,cg-white-nelson,6,U10,scheduled,,
g-0492,2027-07-05,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-red-simerson,columbus-firebirds-guerrero,6,U10,scheduled,,
g-0493,2027-07-05,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-red-simerson,columbus-firebirds-guerrero,6,U10,scheduled,,
g-0494,2027-07-05,18:00,"Johnson Creek High School, 455 Aztalan St, Johnson Creek, WI",watertown-thunder-kleine,johnson-creek-bluejays-goulet,6,U10,scheduled,,
g-0495,2027-07-05,19:30,"Johnson Creek High School, 455 Aztalan St, Johnson Creek, WI",watertown-thunder-kleine,johnson-creek-bluejays-goulet,6,U10,scheduled,,
g-0496,2027-07-05,18:00,"Cambridge High School - 403 Blue Jay Way, Cambridge",deerfield-judkins,cambridge-white-johnson,6,U10,scheduled,,
g-0497,2027-07-05,19:30,"Cambridge High School - 403 Blue Jay Way, Cambridge",deerfield-judkins,cambridge-white-johnson,6,U10,scheduled,,
g-0498,2027-07-05,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",edgerton-bilhorn,waunakee-riek,6,U10 USA,scheduled,,
g-0499,2027-07-05,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",edgerton-bilhorn,waunakee-riek,6,U10 USA,scheduled,,
g-0500,2027-07-05,18:00,"Lakeview Park 817 North Street Beaver Dam, WI 53916",rock-river-stix-pryne,bd-tornados-panetti-2,6,U10 USA,scheduled,,
g-0501,2027-07-05,19:30,"Lakeview Park 817 North Street Beaver Dam, WI 53916",rock-river-stix-pryne,bd-tornados-panetti-2,6,U10 USA,scheduled,,
g-0502,2027-07-06,17:45,"Jaycee Park 275 N. Perry Parkway Oregon, WI 53575",verona-wildcats-beringer,oregon-orange-madden,6,U12,scheduled,,
g-0503,2027-07-06,19:15,"Jaycee Park 275 N. Perry Parkway Oregon, WI 53575",verona-wildcats-beringer,oregon-orange-madden,6,U12,scheduled,,
g-0504,2027-07-06,17:45,"Converse Park 408 Best Built Pkwy Marshall, WI",milton-wildcats-palan,marshall-peterson,6,U12,scheduled,,
g-0505,2027-07-06,19:15,"Converse Park 408 Best Built Pkwy Marshall, WI",milton-wildcats-palan,marshall-peterson,6,U12,scheduled,,
g-0506,2027-07-06,17:45,"South Goodrich Park 700 E High Street Milton, WI 53563",janesville-cyclones-klemencic,milton-wildcats-popp,6,U12,scheduled,,
g-0507,2027-07-06,19:15,"South Goodrich Park 700 E High Street Milton, WI 53563",janesville-cyclones-klemencic,milton-wildcats-popp,6,U12,scheduled,,
g-0508,2027-07-06,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",deerfield-brobston,edgerton-black-ames,6,U12,scheduled,,
g-0509,2027-07-06,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",deerfield-brobston,edgerton-black-ames,6,U12,scheduled,,
g-0510,2027-07-06,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-wildcats-borelli,6,U12,scheduled,,
g-0511,2027-07-06,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-wildcats-borelli,6,U12,scheduled,,
g-0512,2027-07-06,17:45,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",sp-savage-hansbro,siren-softball-ashwill,6,U12,scheduled,,
g-0513,2027-07-06,19:15,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",sp-savage-hansbro,siren-softball-ashwill,6,U12,scheduled,,
g-0514,2027-07-06,17:45,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",lm-rec-blm-tellefson,lm-rec-blm-boettcher-2,6,U12,scheduled,,
g-0515,2027-07-06,19:15,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",lm-rec-blm-tellefson,lm-rec-blm-boettcher-2,6,U12,scheduled,,
g-0516,2027-07-06,17:45,"Riverfront Park 588-729 Wisconsin Drive, Jefferson",waterloo-skalitzky,jefferson-gold-smith,6,U12,scheduled,,
g-0517,2027-07-06,19:15,"Riverfront Park 588-729 Wisconsin Drive, Jefferson",waterloo-skalitzky,jefferson-gold-smith,6,U12,scheduled,,
g-0518,2027-07-06,17:45,Fort Atkinson High School 925 Lexington Blvd,lakeside-dremler,fort-jbs-telfer,6,U12,scheduled,,
g-0519,2027-07-06,19:15,Fort Atkinson High School 925 Lexington Blvd,lakeside-dremler,fort-jbs-telfer,6,U12,scheduled,,
g-0520,2027-07-06,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-firebirds-11u-wiemer,columbus-firebirds-rentmeester,6,U12,scheduled,,
g-0521,2027-07-06,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-firebirds-11u-wiemer,columbus-firebirds-rentmeester,6,U12,scheduled,,
g-0522,2027-07-06,17:45,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",edgerton-red-knoeck,cottage-grove-mordini,6,U12,scheduled,,
g-0523,2027-07-06,19:15,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",edgerton-red-knoeck,cottage-grove-mordini,6,U12,scheduled,,
g-0524,2027-07-06,17:45,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",watertown-thunder-blue-johnson,johnson-creek-bluejays-toebe,6,U12,scheduled,,
